CODGEO,pct_femmes_pop,pct_cadres_pop,age_median_pop
82057,51.05,7.8,42.0
82058,50.44,0.0,42.0
82059,48.26,4.76,42.0
82060,50.52,9.09,42.0
82061,50.58,22.22,42.0
82062,51.25,9.4,42.0
82063,49.0,5.66,42.0
82064,45.6,11.11,42.0
82065,48.97,11.14,42.0
82066,47.58,7.41,42.0
82067,47.66,0.0,42.0
82068,45.41,0.0,42.0
82069,44.71,21.48,42.0
82070,52.94,14.29,42.0
82071,54.05,25.0,42.0
82072,49.21,5.83,42.0
82073,49.79,7.45,42.0
82074,51.13,13.33,42.0
82075,50.52,16.88,42.0
82076,50.31,7.91,42.0
82077,46.34,0.0,42.0
82078,48.0,11.11,42.0
82079,51.11,6.94,42.0
82080,50.67,4.08,42.0
82081,45.06,5.88,42.0
82082,47.24,19.05,42.0
82083,46.61,0.0,42.0
82084,51.46,0.0,42.0
82085,48.1,10.26,42.0
82086,51.49,7.69,42.0
82087,52.32,9.96,42.0
82088,51.76,9.76,42.0
82089,53.59,6.0,42.0
82090,49.14,9.27,42.0
82091,52.38,0.0,42.0
82092,48.73,3.57,42.0
82093,53.68,6.9,42.0
82094,52.42,9.02,42.0
82095,48.39,4.55,42.0
82096,50.33,8.1,42.0
82097,51.68,4.5,42.0
82098,49.54,17.6,42.0
82099,47.53,2.12,42.0
82100,51.59,6.25,42.0
82101,50.98,13.38,42.0
82102,51.29,5.88,42.0
82103,48.0,16.67,42.0
82104,51.61,5.95,42.0
82105,50.37,7.73,42.0
82106,50.62,12.5,42.0
82107,52.94,0.0,42.0
82108,50.07,5.51,42.0
82109,49.5,5.88,42.0
82110,51.85,6.38,42.0
82111,49.04,3.33,42.0
82112,51.44,8.22,42.0
82113,50.55,4.95,42.0
82114,51.98,8.82,42.0
82115,50.47,8.67,42.0
82116,48.7,0.0,42.0
82117,50.25,9.43,42.0
82118,54.0,20.0,42.0
82119,48.74,7.25,42.0
82120,48.47,7.41,42.0
82121,51.75,13.25,42.0
82122,52.41,14.29,42.0
82123,51.01,12.32,42.0
82124,52.74,9.6,42.0
82125,51.72,7.55,42.0
82126,51.93,9.12,42.0
82127,49.22,5.48,42.0
82128,45.95,20.0,42.0
82129,47.14,0.0,42.0
82130,50.0,7.69,42.0
82131,52.17,8.59,42.0
82132,49.58,4.33,42.0
82133,53.33,0.0,42.0
82134,52.53,6.33,42.0
82135,49.75,12.21,42.0
82136,50.61,8.88,42.0
82137,48.35,14.02,42.0
82138,53.7,5.88,42.0
82139,48.65,16.67,42.0
82140,46.94,13.04,42.0
82141,50.21,6.62,42.0
82142,48.84,11.89,42.0
82143,51.76,12.5,42.0
82144,50.36,8.96,42.0
82145,49.59,5.64,42.0
82146,50.0,0.0,42.0
82147,52.08,8.33,42.0
82148,49.77,7.27,42.0
82149,49.4,8.18,42.0
82150,49.55,16.63,42.0
82151,49.88,3.03,42.0
82152,53.53,13.16,42.0
82153,50.2,5.56,42.0
82154,47.52,0.0,42.0
82155,51.1,12.82,42.0
82156,48.28,0.0,42.0
82157,49.56,16.67,42.0
82158,50.9,6.25,42.0
82159,49.19,8.51,42.0
82160,50.2,8.33,42.0
82161,50.96,7.52,42.0
82162,47.79,7.41,42.0
82163,54.72,66.67,42.0
82164,51.85,22.22,42.0
82165,51.2,4.44,42.0
82166,50.59,3.85,42.0
82167,50.47,8.77,42.0
82168,47.95,8.05,42.0
82169,50.59,10.22,42.0
82170,50.61,3.61,42.0
82171,49.4,10.0,42.0
82172,50.47,8.7,42.0
82173,48.68,4.35,42.0
82174,49.63,17.39,42.0
82175,51.96,25.0,42.0
82176,47.88,21.25,42.0
82177,50.0,5.88,42.0
82178,48.7,15.19,42.0
82179,53.12,5.49,42.0
82180,46.54,1.89,42.0
82181,49.77,13.33,42.0
82182,49.48,0.0,42.0
82183,49.87,0.0,42.0
82184,50.31,5.48,42.0
82185,49.6,8.33,42.0
82186,52.58,8.04,42.0
82187,51.43,9.36,42.0
82188,48.59,7.82,42.0
82189,50.87,15.37,42.0
82190,50.74,16.08,42.0
82191,51.93,0.0,42.0
82192,49.04,10.81,42.0
82193,47.32,6.67,42.0
82194,54.11,8.14,42.0
82195,50.24,5.48,42.0
83001,51.6,18.83,42.0
83002,48.72,0.0,42.0
83003,48.56,16.37,42.0
83004,51.76,9.12,42.0
83005,46.93,8.7,42.0
83006,48.82,9.09,42.0
83007,52.54,11.86,42.0
83008,50.33,12.05,42.0
83009,54.16,15.38,42.0
83010,48.32,4.76,42.0
83011,50.14,12.82,42.0
83012,51.36,10.0,42.0
83013,43.6,10.53,42.0
83014,50.08,6.25,42.0
83015,46.38,9.31,42.0
83016,52.53,17.01,42.0
83017,49.73,12.93,42.0
83018,49.41,12.54,42.0
83019,51.49,10.11,42.0
83021,49.86,13.03,42.0
83022,48.0,0.0,42.0
83023,51.4,8.91,42.0
83025,48.97,12.69,42.0
83026,48.76,6.55,42.0
83027,50.86,17.04,42.0
83028,49.58,7.0,42.0
83029,51.11,17.24,42.0
83030,51.35,13.67,42.0
83031,49.64,9.35,42.0
83032,52.89,11.13,42.0
83033,51.12,11.3,42.0
83034,52.84,18.01,42.0
83035,51.05,19.26,42.0
83036,52.62,9.9,42.0
83037,51.97,6.84,42.0
83038,45.66,6.53,42.0
83039,48.97,31.58,42.0
83040,49.37,0.0,42.0
83041,49.61,9.66,42.0
83042,50.07,5.63,42.0
83043,51.09,4.23,42.0
83044,47.55,8.01,42.0
83045,53.42,2.44,42.0
83046,50.72,13.41,42.0
83047,51.21,12.91,42.0
83048,52.21,10.73,42.0
83049,51.04,11.94,42.0
83050,51.56,10.97,42.0
83051,50.18,9.41,42.0
83052,46.89,4.0,42.0
83053,49.12,21.12,42.0
83054,48.62,12.55,42.0
83055,51.07,13.71,42.0
83056,51.53,6.83,42.0
83057,50.84,11.23,42.0
83058,51.32,15.66,42.0
83059,51.0,8.44,42.0
83060,48.9,4.76,42.0
83061,52.22,10.48,42.0
83062,53.95,14.18,42.0
83063,50.9,12.85,42.0
83064,51.66,11.65,42.0
83065,52.17,10.65,42.0
83066,49.07,11.11,42.0
83067,50.15,5.34,42.0
83068,51.15,12.55,42.0
83069,52.91,12.29,42.0
83070,54.01,7.62,42.0
83071,52.29,8.73,42.0
83072,52.09,12.32,42.0
83073,51.31,8.94,42.0
83074,50.23,4.17,42.0
83075,50.27,6.77,42.0
83076,48.39,7.33,42.0
83077,49.31,12.95,42.0
83078,47.57,0.0,42.0
83079,50.89,9.97,42.0
83080,48.07,12.33,42.0
83081,50.14,16.82,42.0
83082,30.7,5.6,42.0
83083,51.39,14.27,42.0
83084,50.59,9.8,42.0
83085,51.25,13.45,42.0
83086,50.5,7.49,42.0
83087,51.99,15.36,42.0
83088,49.66,14.28,42.0
83089,49.26,15.25,42.0
83090,51.0,15.12,42.0
83091,50.42,10.7,42.0
83092,50.91,8.18,42.0
83093,50.68,18.09,42.0
83094,50.64,12.63,42.0
83095,50.67,17.81,42.0
83096,50.64,13.58,42.0
83097,50.93,21.35,42.0
83098,53.36,18.24,42.0
83099,52.29,7.45,42.0
83100,50.81,8.14,42.0
83101,52.41,8.76,42.0
83102,49.69,7.14,42.0
83103,50.26,18.54,42.0
83104,50.95,14.55,42.0
83105,49.02,0.0,42.0
83106,50.04,15.16,42.0
83107,51.51,11.31,42.0
83108,51.93,15.97,42.0
83109,50.24,12.0,42.0
83110,48.82,8.05,42.0
83111,50.92,8.74,42.0
83112,53.12,18.5,42.0
83113,49.72,16.25,42.0
83114,49.25,4.76,42.0
83115,52.57,8.49,42.0
83116,51.23,15.84,42.0
83117,51.91,9.32,42.0
83118,54.0,13.32,42.0
83119,55.19,7.76,42.0
83120,52.51,12.88,42.0
83121,53.23,10.89,42.0
83122,48.71,0.0,42.0
83123,55.17,16.27,42.0
83124,51.46,14.22,42.0
83125,51.57,11.39,42.0
83126,52.17,11.29,42.0
83127,49.74,9.89,42.0
83128,49.17,9.38,42.0
83129,54.06,14.42,42.0
83130,51.36,9.48,42.0
83131,50.86,14.57,42.0
83132,50.59,14.24,42.0
83133,50.11,11.9,42.0
83134,51.02,8.28,42.0
83135,49.98,7.46,42.0
83136,50.94,11.93,42.0
83137,52.37,13.22,42.0
83138,51.22,10.55,42.0
83139,48.43,12.81,42.0
83140,51.02,10.35,42.0
83141,51.05,11.87,42.0
83142,49.92,9.52,42.0
83143,50.51,8.63,42.0
83144,52.84,13.29,42.0
83145,51.18,8.86,42.0
83146,49.64,6.06,42.0
83147,44.44,100.0,42.0
83148,50.04,8.44,42.0
83149,52.67,9.86,42.0
83150,50.63,20.86,42.0
83151,48.19,12.08,42.0
83152,49.9,7.77,42.0
83153,52.0,8.42,42.0
83154,51.09,5.88,42.0
84001,51.73,15.9,42.0
84002,51.14,17.99,42.0
84003,53.56,7.32,42.0
84004,52.32,11.36,42.0
84005,50.26,11.76,42.0
84006,53.73,33.33,42.0
84007,53.04,14.68,42.0
84008,48.87,12.31,42.0
84009,51.06,13.84,42.0
84010,51.22,16.18,42.0
84011,45.57,41.42,42.0
84012,53.7,11.51,42.0
84013,47.39,20.0,42.0
84014,49.17,15.29,42.0
84015,49.32,3.75,42.0
84016,51.71,7.71,42.0
84017,52.5,13.03,42.0
84018,52.26,14.32,42.0
84019,51.16,7.82,42.0
84020,51.67,12.85,42.0
84021,54.65,0.0,42.0
84022,49.89,11.6,42.0
84023,41.67,9.09,42.0
84024,51.56,13.77,42.0
84025,51.13,13.46,42.0
84026,51.68,17.9,42.0
84027,52.16,14.85,42.0
84028,50.28,12.61,42.0
84029,50.45,11.67,42.0
84030,50.33,11.51,42.0
84031,53.46,7.4,42.0
84032,49.58,16.02,42.0
84033,49.12,8.33,42.0
84034,51.15,15.39,42.0
84035,51.63,8.11,42.0
84036,51.53,19.37,42.0
84037,51.75,10.14,42.0
84038,50.12,10.93,42.0
84039,50.59,10.65,42.0
84040,47.68,7.69,42.0
84041,51.74,19.05,42.0
84042,51.97,13.38,42.0
84043,51.98,10.26,42.0
84044,50.03,6.8,42.0
84045,52.2,0.0,42.0
84046,47.25,13.33,42.0
84047,52.02,8.89,42.0
84048,56.16,11.11,42.0
84049,49.03,6.6,42.0
84050,52.64,15.32,42.0
84051,51.6,10.34,42.0
84052,50.24,17.83,42.0
84053,51.01,9.03,42.0
84054,53.72,11.23,42.0
84055,50.83,21.88,42.0
84056,51.51,11.64,42.0
84057,52.16,0.0,42.0
84058,51.13,25.0,42.0
84059,46.15,0.0,42.0
84060,53.33,0.0,42.0
84061,49.06,14.31,42.0
84062,51.54,11.84,42.0
84063,49.61,0.0,42.0
84064,51.89,5.84,42.0
84065,51.95,14.04,42.0
84066,47.49,13.04,42.0
84067,51.36,7.28,42.0
84068,52.31,16.48,42.0
84069,53.48,10.74,42.0
84070,49.92,12.83,42.0
84071,50.1,11.0,42.0
84072,51.2,9.58,42.0
84073,50.57,11.84,42.0
84074,51.72,14.69,42.0
84075,50.74,11.86,42.0
84076,50.4,15.83,42.0
84077,49.37,12.2,42.0
84078,50.75,4.18,42.0
84079,50.38,19.05,42.0
84080,52.8,8.88,42.0
84081,53.46,14.87,42.0
84082,50.38,7.11,42.0
84083,50.97,10.96,42.0
84084,51.03,16.8,42.0
84085,49.43,13.16,42.0
84086,50.9,13.45,42.0
84087,52.64,9.67,42.0
84088,52.39,16.09,42.0
84089,52.24,17.5,42.0
84090,51.52,17.69,42.0
84091,51.34,10.9,42.0
84092,49.3,9.46,42.0
84093,50.79,15.91,42.0
84094,50.7,8.55,42.0
84095,50.91,17.86,42.0
84096,52.39,10.71,42.0
84097,49.61,9.16,42.0
84098,52.75,5.26,42.0
84099,52.57,11.09,42.0
84100,46.0,40.0,42.0
84101,52.28,23.17,42.0
84102,49.74,11.11,42.0
84103,53.18,19.2,42.0
84104,52.75,9.07,42.0
84105,50.87,13.87,42.0
84106,52.25,5.5,42.0
84107,24.56,1.07,42.0
84108,51.96,17.26,42.0
84109,47.31,7.14,42.0
84110,44.0,0.0,42.0
84111,49.29,10.94,42.0
84112,46.37,15.1,42.0
84113,50.28,22.97,42.0
84114,51.53,10.0,42.0
84115,49.62,14.55,42.0
84116,52.21,8.22,42.0
84117,49.54,8.39,42.0
84118,52.53,7.95,42.0
84119,51.35,17.03,42.0
84120,47.41,22.22,42.0
84121,55.4,12.5,42.0
84122,51.35,10.45,42.0
84123,49.37,6.14,42.0
84124,48.65,15.31,42.0
84125,48.15,0.0,42.0
84126,50.06,12.35,42.0
84127,51.6,8.54,42.0
84128,66.67,33.33,42.0
84129,52.01,7.3,42.0
84130,53.09,23.08,42.0
84131,51.68,20.25,42.0
84132,51.93,14.25,42.0
84133,51.76,14.29,42.0
84134,47.83,17.34,42.0
84135,49.73,19.26,42.0
84136,51.68,13.85,42.0
84137,53.79,10.96,42.0
84138,52.14,9.26,42.0
84139,51.37,8.06,42.0
84140,52.87,7.95,42.0
84141,52.82,12.12,42.0
84142,51.66,16.91,42.0
84143,56.69,4.11,42.0
84144,51.76,18.52,42.0
84145,51.41,15.73,42.0
84146,51.06,10.9,42.0
84147,50.6,19.69,42.0
84148,51.05,9.23,42.0
84149,51.0,9.27,42.0
84150,50.67,8.06,42.0
84151,50.19,13.33,42.0
85001,54.05,7.09,42.0
85002,52.08,2.16,42.0
85003,51.07,8.62,42.0
85004,53.55,1.14,42.0
85005,52.42,2.02,42.0
85006,48.65,7.32,42.0
85008,50.77,12.02,42.0
85009,50.36,6.97,42.0
85010,51.04,5.1,42.0
85011,51.66,7.56,42.0
85012,51.53,4.19,42.0
85013,47.4,4.81,42.0
85014,48.3,4.76,42.0
85015,49.19,6.6,42.0
85016,49.62,9.24,42.0
85017,50.47,5.81,42.0
85018,52.28,3.86,42.0
85019,50.47,11.64,42.0
85020,51.72,12.45,42.0
85022,50.45,4.21,42.0
85023,47.62,5.26,42.0
85024,48.98,2.69,42.0
85025,48.57,7.46,42.0
85026,49.38,8.28,42.0
85028,51.9,3.57,42.0
85029,51.08,3.83,42.0
85031,49.62,6.6,42.0
85033,50.75,4.0,42.0
85034,50.04,4.53,42.0
85035,52.35,10.82,42.0
85036,49.91,4.0,42.0
85038,50.61,7.14,42.0
85039,49.71,6.54,42.0
85040,52.09,3.49,42.0
85042,52.04,4.11,42.0
85045,50.05,2.89,42.0
85046,49.34,7.96,42.0
85047,52.54,9.8,42.0
85049,49.89,4.76,42.0
85050,51.1,1.92,42.0
85051,51.11,7.25,42.0
85054,48.2,3.57,42.0
85055,50.09,7.07,42.0
85056,48.84,15.71,42.0
85058,49.99,9.72,42.0
85059,53.61,7.89,42.0
85061,49.38,10.79,42.0
85062,49.55,4.3,42.0
85064,49.58,7.53,42.0
85065,50.13,6.02,42.0
85066,48.33,5.48,42.0
85067,48.3,1.91,42.0
85070,51.05,4.08,42.0
85071,52.06,3.45,42.0
85072,49.77,4.85,42.0
85073,48.05,6.55,42.0
85074,52.36,0.0,42.0
85076,50.29,12.26,42.0
85077,47.36,9.52,42.0
85078,50.97,2.99,42.0
85080,49.06,5.87,42.0
85081,49.64,13.53,42.0
85082,49.12,8.77,42.0
85083,50.42,6.13,42.0
85084,49.84,5.6,42.0
85086,49.4,3.16,42.0
85087,45.88,5.88,42.0
85088,51.95,8.38,42.0
85089,50.61,8.24,42.0
85090,49.58,6.23,42.0
85092,51.53,11.38,42.0
85093,50.08,4.39,42.0
85094,50.2,8.6,42.0
85095,49.62,5.61,42.0
85096,49.71,5.25,42.0
85097,49.54,6.32,42.0
85098,49.36,11.38,42.0
85099,49.49,11.15,42.0
85100,50.57,7.98,42.0
85101,48.68,4.0,42.0
85102,48.27,5.71,42.0
85103,49.1,5.83,42.0
85104,49.11,9.87,42.0
85105,46.38,0.0,42.0
85106,53.56,7.56,42.0
85108,51.37,10.56,42.0
85109,49.36,11.06,42.0
85110,52.64,8.1,42.0
85111,51.02,3.5,42.0
85112,50.03,9.45,42.0
85113,51.16,10.24,42.0
85114,53.31,11.86,42.0
85115,48.28,6.9,42.0
85116,50.31,11.11,42.0
85117,49.25,7.55,42.0
85118,50.33,8.94,42.0
85119,49.61,3.66,42.0
85120,50.05,3.25,42.0
85121,50.1,10.91,42.0
85123,54.01,16.0,42.0
85125,48.43,2.22,42.0
85126,50.37,9.84,42.0
85127,53.51,7.2,42.0
85128,53.56,8.14,42.0
85129,50.7,7.19,42.0
85130,47.16,5.52,42.0
85131,51.11,5.19,42.0
85132,49.79,1.42,42.0
85133,52.32,4.35,42.0
85134,51.12,4.24,42.0
85135,50.69,3.87,42.0
85136,54.47,16.67,42.0
85137,48.42,4.44,42.0
85138,49.44,7.64,42.0
85139,50.65,6.67,42.0
85140,50.5,1.36,42.0
85141,48.9,1.52,42.0
85142,47.43,7.76,42.0
85143,50.42,5.56,42.0
85144,48.05,5.42,42.0
85145,46.4,4.24,42.0
85146,50.03,11.68,42.0
85147,48.85,7.18,42.0
85148,49.02,7.64,42.0
85149,49.08,0.0,42.0
85151,49.91,7.71,42.0
85152,50.91,6.16,42.0
85153,49.71,7.89,42.0
85154,50.51,4.96,42.0
85155,51.5,17.32,42.0
85156,53.4,9.52,42.0
85157,51.37,10.53,42.0
85158,50.57,1.68,42.0
85159,50.51,6.63,42.0
85160,49.89,11.5,42.0
85161,50.75,8.33,42.0
85162,50.97,6.23,42.0
85163,53.63,7.38,42.0
85164,52.82,7.64,42.0
85167,48.63,6.41,42.0
85169,49.58,4.13,42.0
85171,50.33,0.0,42.0
85172,50.15,6.38,42.0
85174,49.11,3.16,42.0
85175,49.45,7.69,42.0
85176,53.53,17.28,42.0
85177,51.02,4.68,42.0
85178,50.33,11.56,42.0
85179,48.66,6.2,42.0
85181,48.94,6.95,42.0
85182,50.59,8.96,42.0
85184,49.43,3.57,42.0
85185,52.51,7.69,42.0
85186,49.63,5.81,42.0
85187,50.78,5.25,42.0
85188,48.66,5.94,42.0
85189,50.26,4.33,42.0
85190,50.27,7.79,42.0
85191,52.64,13.9,42.0
85192,48.47,2.35,42.0
85193,49.66,5.76,42.0
85194,53.61,12.69,42.0
85196,49.01,8.56,42.0
85197,50.18,6.66,42.0
85198,49.88,7.75,42.0
85199,48.18,4.92,42.0
85200,48.43,3.57,42.0
85201,48.98,17.86,42.0
85202,49.67,5.87,42.0
85204,52.71,5.05,42.0
85205,50.95,4.05,42.0
85206,49.14,13.69,42.0
85207,49.24,2.86,42.0
85208,48.99,11.45,42.0
85209,51.71,4.69,42.0
85210,49.04,3.63,42.0
85211,49.32,6.85,42.0
85213,50.4,6.83,42.0
85214,49.51,5.86,42.0
85215,49.74,4.7,42.0
85216,49.59,7.33,42.0
85218,49.39,6.4,42.0
85220,48.37,5.21,42.0
85221,51.5,6.02,42.0
85222,54.73,11.01,42.0
85223,50.68,7.2,42.0
85226,52.04,7.8,42.0
85227,52.48,9.52,42.0
85229,49.19,2.13,42.0
85231,50.92,9.68,42.0
85232,46.85,5.73,42.0
85234,53.27,7.29,42.0
85235,48.11,9.52,42.0
85236,50.32,7.02,42.0
85237,51.18,3.05,42.0
85238,51.63,15.21,42.0
85239,49.16,5.56,42.0
85240,49.35,6.98,42.0
85242,49.66,9.88,42.0
85243,51.95,3.94,42.0
85244,50.1,4.87,42.0
85245,53.85,11.11,42.0
85246,50.61,4.37,42.0
85247,47.52,10.18,42.0
85248,49.15,2.56,42.0
85250,49.97,6.06,42.0
85251,49.53,4.29,42.0
85252,50.34,0.0,42.0
85254,49.53,5.54,42.0
85255,51.18,5.71,42.0
85256,49.93,7.8,42.0
85259,50.61,10.14,42.0
85260,48.68,2.44,42.0
85261,50.11,0.0,42.0
85262,49.44,8.77,42.0
85264,50.93,4.55,42.0
85265,51.03,5.33,42.0
85266,49.18,6.96,42.0
85267,48.99,3.4,42.0
85268,50.14,5.2,42.0
85269,51.79,17.22,42.0
85273,49.34,4.53,42.0
85274,50.47,0.0,42.0
85276,46.91,2.46,42.0
85277,48.73,6.99,42.0
85278,52.18,3.95,42.0
85280,49.92,8.12,42.0
85281,50.24,8.6,42.0
85282,47.95,4.26,42.0
85284,50.62,7.84,42.0
85285,48.11,2.38,42.0
85286,49.61,3.56,42.0
85287,50.64,0.0,42.0
85288,52.07,9.21,42.0
85289,50.54,1.89,42.0
85290,48.89,9.85,42.0
85291,49.54,11.68,42.0
85292,46.66,5.43,42.0
85293,48.33,8.9,42.0
85294,53.44,6.7,42.0
85295,49.43,8.59,42.0
85296,49.57,5.6,42.0
85297,47.88,8.91,42.0
85298,52.08,8.07,42.0
85300,50.09,8.75,42.0
85301,47.78,6.74,42.0
85302,49.76,8.36,42.0
85303,51.68,4.34,42.0
85304,52.62,5.17,42.0
85305,52.86,5.41,42.0
85306,48.18,9.32,42.0
86001,47.14,5.16,42.0
86002,48.14,10.17,42.0
86003,48.99,20.0,42.0
86004,51.87,31.82,42.0
86005,49.69,4.61,42.0
86006,49.46,5.77,42.0
86007,50.71,11.2,42.0
86008,46.76,3.22,42.0
86009,50.17,7.95,42.0
86010,47.28,6.17,42.0
86011,52.0,11.76,42.0
86012,45.45,0.0,42.0
86013,47.32,14.29,42.0
86014,49.97,10.73,42.0
86015,51.61,3.66,42.0
86016,50.88,13.48,42.0
86017,49.49,6.97,42.0
86018,49.87,3.45,42.0
86019,50.4,7.99,42.0
86020,52.18,13.64,42.0
86022,51.6,5.0,42.0
86023,50.59,3.85,42.0
86024,49.25,11.59,42.0
86025,51.2,5.0,42.0
86026,47.52,1.75,42.0
86027,52.94,21.57,42.0
86028,50.97,14.55,42.0
86029,52.21,4.55,42.0
86031,52.25,11.17,42.0
86032,50.14,9.68,42.0
86034,47.24,5.56,42.0
86035,52.63,6.67,42.0
86036,49.88,6.96,42.0
86037,52.83,2.86,42.0
86038,51.73,13.04,42.0
86039,51.53,3.37,42.0
86040,45.83,0.0,42.0
86041,53.66,19.67,42.0
86042,49.77,5.06,42.0
86044,53.39,4.65,42.0
86045,51.04,13.57,42.0
86046,52.39,10.97,42.0
86047,44.8,1.96,42.0
86048,51.35,6.19,42.0
86049,50.1,8.16,42.0
86050,49.76,8.7,42.0
86051,48.83,9.09,42.0
86052,48.77,4.57,42.0
86053,49.47,10.42,42.0
86054,49.43,7.31,42.0
86055,50.57,11.11,42.0
86058,50.17,20.83,42.0
86059,49.95,7.55,42.0
86061,51.72,3.53,42.0
86062,46.75,16.1,42.0
86063,47.3,8.33,42.0
86064,55.04,8.14,42.0
86065,49.38,6.19,42.0
86066,52.84,11.11,42.0
86068,50.63,6.25,42.0
86069,47.06,4.76,42.0
86070,52.98,13.19,42.0
86072,49.14,5.08,42.0
86073,51.35,8.66,42.0
86074,47.83,7.62,42.0
86075,48.44,4.17,42.0
86076,49.14,15.64,42.0
86077,51.36,9.35,42.0
86078,55.09,5.83,42.0
86079,47.76,5.45,42.0
86080,50.15,3.92,42.0
86081,48.79,14.06,42.0
86082,51.52,8.38,42.0
86083,52.03,7.55,42.0
86084,50.32,0.0,42.0
86085,47.17,0.0,42.0
86086,51.0,5.64,42.0
86087,45.9,5.0,42.0
86088,52.93,22.5,42.0
86089,51.91,21.01,42.0
86090,50.0,0.0,42.0
86091,48.43,7.88,42.0
86092,52.23,5.51,42.0
86093,52.15,0.0,42.0
86094,50.82,13.43,42.0
86095,51.32,9.42,42.0
86096,47.68,7.25,42.0
86097,47.13,3.75,42.0
86098,48.61,0.0,42.0
86099,50.7,13.0,42.0
86100,52.72,21.11,42.0
86102,50.38,9.23,42.0
86103,54.54,10.14,42.0
86104,49.1,14.28,42.0
86105,48.63,8.57,42.0
86106,44.25,0.0,42.0
86107,51.17,8.83,42.0
86108,50.61,3.33,42.0
86109,51.08,27.78,42.0
86110,47.77,5.0,42.0
86111,51.94,5.56,42.0
86112,54.03,2.23,42.0
86113,51.05,9.89,42.0
86114,50.48,14.63,42.0
86115,49.73,11.98,42.0
86116,48.81,13.1,42.0
86117,50.55,1.79,42.0
86118,49.46,0.0,42.0
86119,49.39,4.31,42.0
86120,50.72,3.85,42.0
86121,51.06,5.38,42.0
86122,45.59,0.0,42.0
86123,49.92,9.98,42.0
86124,50.55,10.08,42.0
86125,49.48,2.0,42.0
86126,47.04,5.4,42.0
86127,49.75,0.0,42.0
86128,53.13,4.37,42.0
86129,49.42,7.84,42.0
86130,47.25,5.51,42.0
86131,52.04,8.72,42.0
86132,47.49,21.05,42.0
86133,50.32,15.6,42.0
86134,49.29,5.26,42.0
86135,49.32,17.65,42.0
86136,52.39,3.12,42.0
86137,52.35,8.42,42.0
86138,48.5,0.0,42.0
86139,51.6,11.85,42.0
86140,51.08,10.55,42.0
86141,47.96,9.01,42.0
86142,48.58,4.51,42.0
86143,46.86,0.0,42.0
86144,50.93,17.18,42.0
86145,49.69,15.13,42.0
86147,49.25,14.81,42.0
86148,50.15,8.97,42.0
86149,50.28,3.03,42.0
86150,47.72,9.52,42.0
86151,50.52,5.26,42.0
86152,50.09,5.0,42.0
86153,49.16,4.71,42.0
86154,45.71,6.67,42.0
86156,52.3,12.0,42.0
86157,52.84,23.37,42.0
86158,51.72,18.17,42.0
86159,54.18,4.17,42.0
86160,52.88,10.86,42.0
86161,51.24,5.56,42.0
86162,45.37,16.67,42.0
86163,50.86,23.58,42.0
86164,50.68,7.3,42.0
86165,52.35,11.21,42.0
86167,53.29,5.08,42.0
86169,50.3,2.98,42.0
86170,47.88,8.57,42.0
86171,49.14,2.81,42.0
86172,56.5,0.0,42.0
86173,49.4,3.08,42.0
86174,51.29,7.34,42.0
86175,50.49,3.4,42.0
86176,47.17,0.0,42.0
86177,53.57,14.29,42.0
86178,50.74,11.61,42.0
86180,51.6,20.15,42.0
86181,44.95,20.0,42.0
86182,48.53,14.66,42.0
86183,50.43,6.41,42.0
86184,47.31,4.61,42.0
86186,49.59,7.45,42.0
86187,47.44,2.16,42.0
86189,41.05,6.67,42.0
86190,52.09,7.59,42.0
86191,48.84,8.33,42.0
86192,49.43,0.0,42.0
86193,49.56,5.4,42.0
86194,53.57,21.99,42.0
86195,49.27,2.27,42.0
86196,50.0,8.7,42.0
86197,49.19,0.0,42.0
86198,49.95,7.17,42.0
86200,49.85,2.53,42.0
86201,47.22,10.53,42.0
86202,54.62,3.85,42.0
86203,49.07,4.17,42.0
86204,50.81,21.38,42.0
86205,48.04,0.0,42.0
86206,46.67,0.0,42.0
86207,55.63,8.27,42.0
86209,50.8,9.69,42.0
86210,50.59,7.9,42.0
86211,51.43,5.0,42.0
86213,50.03,8.51,42.0
86214,53.61,20.29,42.0
86217,48.92,10.71,42.0
86218,50.24,11.76,42.0
86220,51.13,0.0,42.0
86221,49.23,6.73,42.0
86222,52.45,17.7,42.0
86223,49.82,7.26,42.0
86224,52.34,12.61,42.0
86225,50.08,4.07,42.0
86226,51.19,16.61,42.0
86227,52.21,0.0,42.0
86228,48.68,12.5,42.0
86229,51.08,3.7,42.0
86230,53.53,0.0,42.0
86233,49.7,9.93,42.0
86234,53.05,3.23,42.0
86235,51.52,11.86,42.0
86236,53.1,5.0,42.0
86237,51.24,2.7,42.0
86239,48.26,7.69,42.0
86241,51.43,9.68,42.0
86242,49.38,3.45,42.0
86244,48.92,9.82,42.0
86245,51.83,12.29,42.0
86246,52.43,1.43,42.0
86247,50.05,5.55,42.0
86248,48.19,4.39,42.0
86249,51.61,10.0,42.0
86250,48.45,0.0,42.0
86252,49.38,7.02,42.0
86253,48.93,4.26,42.0
86254,48.43,12.09,42.0
86255,51.38,4.17,42.0
86256,50.89,15.52,42.0
86257,47.23,2.7,42.0
86258,50.94,13.79,42.0
86260,46.96,4.0,42.0
86261,52.91,19.81,42.0
86262,50.1,7.03,42.0
86263,52.98,14.96,42.0
86264,50.96,6.72,42.0
86265,50.21,1.87,42.0
86266,53.23,0.0,42.0
86268,50.27,11.21,42.0
86269,50.26,0.0,42.0
